ID,GSM663026,GSM663027,GSM663028,GSM663029,GSM663030,GSM663031,GSM663032,GSM663033,GSM663034,GSM663035,GSM663036,GSM663037,GSM663038,GSM663039,GSM663040,GSM663041,GSM663042,GSM663043,GSM663044,GSM663045
Group,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT
ILMN_21081,26.445,27.309,21.576,27.295,45.805,29.15,22.716,56.244,53.74,28.784,47.617,62.669,17.379,27.667,31.818,32.85,28.011,24.291,45.303,42.64
ILMN_21082,32.462,34.412,26.446,44.691,33.018,33.406,42.229,29.821,26.705,38.338,48.541,26.594,8.453,20.766,22.328,19.613,36.244,23.066,21.223,28.756
ILMN_21085,2337.328,2323.924,2165.49,1713.385,2002.907,2776.275,1546.607,1452.275,2210.118,2182.982,1925.456,2065.462,2070.843,2070.146,1931.831,1948.429,2257.175,1497.552,1409.355,2495.587
ILMN_21086,176.229,213.408,148.005,209.097,169.458,177.067,140.632,125.231,143.842,178.695,219.769,151.975,153.331,212.799,176.854,194.307,100.479,116.875,168.951,113.867
ILMN_21088,2546.269,2661.492,2619.878,2857.695,4215.7,3443.553,3370.559,3576.595,4157.059,3774.38,3523.514,3863.392,3800.123,4218.921,3289.551,3047.864,3521.865,4377.651,3454.753,3636.709
ILMN_21089,43.635,27.661,221.47,24.841,43.97,20.571,138.129,110.466,65.998,27.598,27.32,46.303,107.766,44.086,55.443,61.715,59.773,166.769,78.77,78.786
ILMN_21091,167.914,163.269,183.497,159.652,232.503,221.064,162.135,212.026,219.468,180.821,193.316,198.775,182.619,216.495,163.565,169.175,152.777,218.774,185.199,221.555
ILMN_21092,567.423,565.231,608.909,909.576,947.639,1084.881,763.336,704.654,861.188,760.781,804.831,688.881,848.968,897.217,538.024,555.222,776.567,682.806,684.53,687.135
ILMN_21093,3764.279,3417.276,2716.088,2259.389,1819.614,1908.73,2189.231,2251.89,2038.317,1825.913,1969.93,2399.691,2171.444,1889.495,3239.059,3150.684,1743.818,2107.927,1877.122,2001.253
ILMN_21099,383.804,420.381,563.439,454.948,433.847,261.108,343.433,354.539,287.1,287.293,586.929,387.718,256.511,362.981,289.969,364.461,293.59,526.722,208.2,525.515
ILMN_2110,5.398,3.469,21.285,25.752,12.013,14.059,7.491,9.906,7.994,0.088,10.743,11.585,9.525,11.504,15.004,22.68,17.958,4.09,16.415,0.949
ILMN_21104,16.912,26.884,114.56,30.648,23.272,12.59,24.356,63.709,35.414,42.846,26.954,57.742,35.626,43.628,31.647,72.629,19.077,47.49,62.007,84.265
ILMN_21106,635.429,565.262,677.945,320.325,634.312,564.317,599.845,590.958,596.789,618.583,336.6,467.091,487.599,607.091,548.264,574.09,477.325,461.563,403.439,397.8
ILMN_21107,2274.339,2421.844,2241.534,2300.938,1742.002,1768.285,2241.551,2317.288,1813.592,1682.17,2391.747,1944.803,1924.795,1606.45,2636.131,2646.835,1549.727,2046.221,2044.159,2228.394
ILMN_21109,60.067,41.459,52.477,58.915,50.507,33.01,38.322,45.453,67.039,38.812,62.102,62.153,69.785,45.886,68.724,46.599,29.598,29.316,89.935,36.805
ILMN_21113,12.737,16.644,5.152,10.438,15.916,28.176,21.232,28.915,-1.351,25.626,31.771,23.999,20.938,5.414,34.125,11.36,24.476,12.211,6.176,9.139
ILMN_21115,16.584,10.246,23.991,32.159,4.469,9.191,14.181,14.099,14.567,10.098,15.565,10.362,13.659,16.921,34.2,14.871,18.643,-1.915,37.165,40.852
ILMN_21117,17.578,10.626,10.399,10.918,10.098,15.511,9.205,6.232,17.916,15.573,2.166,3.353,12.254,36.442,12.036,16.644,25.946,-0.966,7.093,6.919
ILMN_21119,11.074,9.951,14.429,17.562,7.253,26.91,17.543,15.548,19.216,21.71,14.329,16.306,21.315,22.587,13.408,17.474,16.411,24.142,10.685,19.72
ILMN_2112,-0.69,-0.6,4.048,-1.381,10.082,-4.181,-1.348,8.965,-1.439,8.611,15.581,8.421,8.788,-1.31,10.681,1.011,-10.681,10.916,6.512,20.239
ILMN_21121,422.692,428.509,384.28,430.599,677.046,771.514,707.061,672.988,888.944,839.45,546.658,397.451,554.534,811.303,505.846,502.184,696.521,434.886,487.777,584.343
ILMN_21123,289.491,317.33,427.796,474.097,532.703,714.691,756.085,676.488,866.638,812.037,615.01,604.779,481.992,875.055,634.063,715.066,737.93,455.023,535.011,517.372
ILMN_21124,33.791,49.808,21.662,29.187,36.276,-1.03,45.386,36.467,30.434,25.154,38.66,23.177,29.938,46.764,18.25,24.185,21.262,39.634,35.047,32.381
ILMN_21125,26.123,44.368,30.705,47.902,45.503,70.113,53.917,58.725,54.696,21.84,39.876,32.818,23.565,43.955,29.911,50.117,38.454,32.204,39.352,57.867
ILMN_21126,25.023,40.256,21.13,41.873,20.425,30.513,2.149,23.466,29.066,8.36,23.06,33.018,15.265,38.3,23.608,9.726,61.12,22.631,17.68,8.977
ILMN_21127,45.952,11.018,45.883,63.758,10.22,13.084,25.473,6.479,26.595,15.6,44.178,68.311,47.765,20.356,9.694,21.868,26.407,16.539,56.131,18.153
ILMN_21128,23.274,21.31,39.796,10.223,19.481,30.489,30.816,56.44,22.561,22.707,25.116,13.05,20.283,18.681,19.046,15.095,33.809,13.728,10.498,10.543
ILMN_21129,1477.549,1215.403,1406.546,992.404,1232.304,949.75,1084.977,953.747,900.076,869.23,758.846,913.702,708.66,925.622,858.321,914.625,1077.687,893.464,1080.182,893.694
ILMN_2113,2384.459,2307.746,2464.018,1678.765,2655.766,2563.065,2524.163,2364.826,3071.415,3048.128,1331.055,2075.51,2085.229,2334.537,2373.387,2303.229,2859.834,2580.302,2916.134,2282.682
ILMN_21130,2329.574,1597.579,2594.968,1608.17,2070.384,830.686,1198.488,1234.594,1455.26,1391.256,1711.998,1664.481,1884.381,1649.375,1411.82,1542.888,1295.719,1770.47,2188.513,1624.144
ILMN_21133,18.089,15.268,20.567,4.516,19.116,15.755,33.953,29.887,39.757,30.67,17.785,31.794,40.77,15.46,14.429,12.693,33.165,17.844,25.58,11.576
ILMN_21134,821.367,857.459,787.466,885.111,645.762,627.057,690.87,669.094,624.413,710.225,620.205,724.858,655.483,668.896,863.574,842.632,677.967,641.881,639.504,520.338
ILMN_21135,938.527,900.086,803.553,882.239,972.408,877.385,982.234,1055.415,1045.054,961.667,752.65,674.621,737.917,916.145,1068.768,1235.537,1167.586,782.301,718.608,641.728
ILMN_21136,185.704,181.625,253.463,301.785,539.113,455.882,443.046,405.236,495.797,506.895,592.292,354.647,393.034,407.431,421.948,422.293,429.996,514.073,414.73,657.066
ILMN_21137,28.447,12.78,20.909,50.161,43.016,31.47,21.865,28.209,25.236,23.461,35.713,32.723,23.136,20.268,11.99,14.42,44.405,25.606,24.918,20.121
ILMN_21139,457.738,364.61,537.485,511.415,438.388,364.016,424.248,528.027,389.015,374.511,348.826,365.273,318.065,316.446,417.385,439.231,493.542,335.592,351.973,172.295
ILMN_2114,11.614,-1.438,1.792,18.148,10.497,14.794,3.473,13.385,10.598,10.917,13.597,9.247,23.626,22.175,32.216,10.634,23.356,27.247,16.288,3.273
ILMN_21141,169.906,190.416,125.063,184.583,205.106,306.226,250.667,327.291,219.247,236.975,122.922,124.256,171.559,180.069,147.503,151.614,313.001,166.599,175.205,111.629
ILMN_21142,17.623,8.985,-0.93,1.588,0.875,5.679,8.592,-2.16,8.511,13.862,7.062,8.343,-2.274,15.164,11.307,4.608,-4.241,3.293,3.892,1.699
ILMN_21143,790.11,862.864,609.328,889.016,615.584,1101.815,1329.257,1386.782,846.099,843.042,1104.832,998.18,1554.18,1146.909,1433.489,1468.811,1251.893,1420.876,1443.877,963.587
ILMN_21145,40.893,37.812,41.89,108.619,55.155,50.749,53.667,39.082,39.207,50.966,32.955,54.636,51.425,63.646,66.83,40.355,46.471,41.579,53.294,56.47
ILMN_21146,162.727,93.401,226.692,284.577,306.553,122.578,227.23,129.048,65.406,85.185,190.575,154.362,195.369,97.351,135.689,109.545,138.136,82.482,175.054,121.414
ILMN_21147,2775.84,2717.995,3082.299,4428.503,3164.221,3603.903,4605.007,4274.738,3448.154,3362.187,2936.06,3646.737,2954.976,3537.791,2800.298,2726.166,3889.189,2344.372,4054.435,3733.311
ILMN_21148,37.189,37.757,30.698,92.583,25.966,61.679,58.573,27.105,17.968,30.999,25.267,43.989,58.017,39.821,27.941,38.641,29.022,34.572,35.795,46.394
ILMN_21149,36.237,39.68,56.406,44.169,87.43,47.546,16.521,29.322,31.604,41.457,25.037,25.463,59.175,41.179,37.928,39.446,32.542,27.779,31.713,48.18
ILMN_2115,596.108,696.109,378.522,284.094,484.322,479.878,395.444,338.085,607.929,694.941,425.146,865.981,517.425,687.788,549.487,561.245,566.698,402.934,311.972,693.477
ILMN_21150,8837.593,8634.507,9229.539,11982.409,7946.417,8492.062,9623.841,9550.027,8144.885,7923.874,9929.31,8821.021,9076.089,8271.009,7912.485,8216.102,8262.881,9804.16,8696.969,8392.6
ILMN_21151,2303.103,2659.649,2142.655,2339.373,2871.291,2820.813,2761.75,2950.198,2905.789,3019.004,2936.796,2571.624,2690.71,3176.057,2885.343,2786.042,2607.467,3012.87,2486.68,2824.149
ILMN_21152,127.782,119.653,58.583,80.691,53.137,97.919,119.427,151.485,54.582,101.027,55.18,50.731,77.047,79.768,90.019,97.312,75.085,72.664,97.445,113.403
ILMN_21153,59.793,40.496,32.557,65.843,41.346,25.167,41.141,52.197,58.374,33.908,34.538,37.04,36.819,40.24,44.762,34.274,36.569,32.13,40.379,59.654
ILMN_21154,55.534,69.635,55.192,75.405,72.755,24.281,38.237,41.462,22.138,21.767,46.357,29.004,44.184,34.047,29.709,52.473,57.84,32.309,33.035,19.733
ILMN_21155,1412.486,1185.143,1729.762,2392.172,5165.824,3262.525,3315.261,3135.146,3459.205,3879.274,4405.143,4798.091,4384.876,3118.547,2929.124,2500.951,3456.107,2873.121,3591.434,5022.413
ILMN_21156,234.299,225.642,214.574,240.257,493.734,250.071,484.729,498.704,737.848,826.097,649.564,449.865,601.26,670.37,200.987,203.946,129.496,738.636,990.615,826.89
ILMN_21157,48.232,83.155,70.5,77.157,63.142,28.763,47.912,59.38,50.144,59.073,60.349,42.488,71.758,49.839,75.492,59.847,50.439,58.123,64.858,43.442
ILMN_21158,138.915,126.317,115.743,165.155,196.693,100.033,170.835,168.72,149.768,111.264,121.855,101.031,76.311,59.228,44.742,66.623,67.116,43.369,132.787,103.705
ILMN_21159,15.713,26.563,19.606,15.382,14.53,53.001,19.512,39.332,39.33,51.589,38.368,26.811,51.323,13.383,9.283,42.995,38.02,24.141,30.267,24.663
ILMN_2116,79.354,82.983,95.711,99.782,114.383,82.965,99.074,126.245,102.423,102.745,163.091,76.902,88.72,137.905,89.106,114.964,110.04,111.06,124.862,144.189
ILMN_21160,33.841,26.633,68.845,7.22,37.286,21.022,44.201,38.138,22.849,45.741,32.002,22.201,26.585,29.002,60.52,61.927,39.5,29.297,38.897,22.298
ILMN_21161,52.354,28.082,44.561,29.439,43.807,32.211,36.501,31.788,27.638,24.44,48.47,35.514,37.752,40.401,48.341,31.039,15.916,47.765,64.232,39.51
ILMN_21162,150.592,117.061,156.859,165.405,189.718,57.568,90.684,77.408,63.655,56.511,143.48,123.344,130.093,95.645,116.596,103.593,38.286,75.779,144.199,82.372
ILMN_21163,889.421,944.832,894.036,883.587,1451.971,1433.094,1027.674,961.578,1399.277,1380.396,1340.308,1175.476,1108.146,1133.453,888.931,873.72,1049.719,1262.706,1198.103,1423.303
ILMN_21165,112.196,109.63,72.881,100.295,174.377,152.742,136.285,112.218,91.17,98.254,135.103,111.639,122.406,169.873,104.85,85.451,157.677,62.934,203.42,172.774
ILMN_21166,166.98,164.943,2768.012,179.702,617.27,476.033,175.13,169.275,320.822,275.266,527.074,743.417,264.554,300.756,828.186,971.188,694.386,1210.542,231.425,515.766
ILMN_21167,34.879,38.489,23.523,19.361,48.66,31.904,36.751,31.693,42.064,28.704,37.265,41.499,28.336,36.601,30.92,21.422,23.7,42.314,34.891,36.803
ILMN_21168,630.395,651.833,637.827,884.411,899.613,633.15,807.719,719.762,802.785,845.618,902.102,728.091,730.848,723.128,711.185,757.469,641.072,821.809,683.689,704.687
ILMN_21169,20.112,9.176,13.23,53.227,19.749,20.204,19.631,25.943,8.171,17.357,13.75,17.252,31.527,23.909,14.234,3.842,8.978,15.852,26.204,10.644
ILMN_2117,256.884,210.823,209.039,36.952,20.882,14.072,18.909,4.289,30.227,19.664,38.435,74.013,17.774,19.401,82.263,109.298,23.658,117.373,18.362,21.513
ILMN_21171,2899.338,2829.248,2285.217,3716.586,2459.832,3207.642,4214.032,3874.635,2909.263,2706.422,2637.179,2401.121,2515.371,3107.309,3026.685,2618.889,3612.058,2500.213,2309.49,3013.148
ILMN_21172,62.819,41.615,61.882,39.8,22.011,49.743,62.423,70.652,40.846,30.925,44.706,26.256,41.399,35.751,29.42,18.326,19.087,48.188,65.572,27.336
ILMN_21174,105.487,142.28,398.605,61.166,280.331,45.847,35.011,25.447,44.341,38.694,16.488,42.415,60.211,24.22,86.004,77.736,79.617,24.671,214.348,402.658
ILMN_21178,23.39,28.484,38.963,54.266,42.074,29.282,21.107,19.948,18.387,21.293,33.895,13.116,13.288,29.564,17.565,23.223,24.72,54.982,48.882,23.579
ILMN_2118,10.504,18.786,9.989,32.266,11.408,28.084,14.208,25.783,17.075,22.326,4.263,36.119,24.65,10.937,10.763,9.22,15.66,24.387,29.97,10.314
ILMN_21180,51.526,33.689,34.507,24.934,60.388,59.906,13.928,21.041,69.199,61.792,32.675,42.403,24.393,23.117,20.152,24.676,49.446,30.708,18.918,52.961
ILMN_21181,4149.241,5068.014,4677.505,7254.82,5572.865,7444.292,9213.492,8897.318,7344.116,7128.831,6744.799,5773.946,7047.462,7971.896,5819.917,5338.739,9363.529,6391.033,6622.2,6919.717
ILMN_21182,19.17,18.16,28.394,32.996,29.745,27.021,19.039,26.83,22.742,20.89,18.558,23.81,23.131,25.884,13.138,20.614,21.296,31.344,19.916,24.347
ILMN_21183,82.713,93.966,79.752,103.068,158.932,85.887,106.003,92.537,224.633,276.076,179.363,113.218,172.497,114.644,83.882,89.142,269.774,91.842,94.008,136.444
ILMN_21184,175.363,226.623,197.582,326.361,372.59,369.213,289.857,304.353,383.402,406.342,257.773,285.025,264.254,324.839,240.804,273.354,339.779,278.729,215.608,453.745
ILMN_21185,28.624,48.159,18.179,20.884,35.878,30.672,27.19,38.946,58.187,76.271,25.867,29.688,40.532,35.445,23.154,36.893,76.401,21.832,28.387,33.061
ILMN_21186,22.171,22.293,11.048,47.095,23.915,16.032,22.404,9.228,4.522,27.369,20.005,16.005,11.957,14.835,8.872,19.945,34.263,22.564,18.369,21.877
ILMN_21187,301.25,318.78,526.453,260.241,838.807,466.39,633.021,574.811,611.726,590.766,762.723,709.185,482.427,830.52,870.36,813.168,1191.383,633.697,345.541,1045.13
ILMN_21188,42.14,37.224,25.461,36.483,38.442,33.904,45.861,45.536,22.991,28.372,35.342,31.997,30.987,32.03,22.85,37.894,28.353,36.532,34.902,42.008
ILMN_21189,34.678,35.092,38.536,35.764,59.777,43.19,39.024,46.156,80.995,70.081,89.324,46.58,68.124,80.653,32.382,37.05,53.139,101.678,75.35,75.307
ILMN_2119,23.94,9.318,21.674,6.376,21.142,16.357,10.182,27.831,33.178,10.492,31.465,8.39,26.968,27.506,23.903,22.757,19.611,35.071,11.104,20.387
ILMN_21190,133.089,119.883,94.646,218.017,114.718,102.106,90.057,131.951,84.223,95.46,98.161,121.787,116.329,89.84,57.11,64.406,68.027,108.487,111.353,98.702
ILMN_21191,198.588,238.384,357.184,251.021,273.759,237.059,178.548,225.479,295.957,268.396,283.937,313.299,201.001,213.311,249.614,286.311,202.237,352.069,364.175,267.7
ILMN_21192,27.256,34.451,11.808,47.998,47.272,31.472,31.592,25.49,39.004,12.153,19.816,19.084,28.617,32.713,39.713,25.079,21.754,22.525,45.554,19.802
ILMN_21193,7.674,10.432,5.433,20.932,-0.01,-3.165,-1.69,12.53,18.035,15.917,15.531,9.286,19.066,14.127,8.389,10.813,2.064,18.961,7.003,2.152
ILMN_21194,45.103,28.74,62.118,53.839,60.391,210.318,35.772,53.783,33.957,25.015,102.029,122.329,71.478,104.238,101.043,96.689,74.566,70.016,75.43,269.024
ILMN_21195,7.094,2.53,15.042,13.449,12.761,23.573,8.047,24.786,10.624,1.1,-1.325,6.069,10.621,12.867,16.141,5.736,2.274,0.561,17.672,13.691
ILMN_21196,885.732,915.961,402.501,453.961,333.015,472.143,368.505,369.523,431.592,471.122,389.176,532.866,428.128,469.644,778.198,705.477,413.963,318.012,382.128,426.315
ILMN_21197,328.188,170.509,383.916,533.204,477.529,260.21,268.167,218.682,352.656,360.941,508.658,435.688,470.983,261.921,182.622,212.954,208.821,210.749,509.488,252.746
ILMN_21198,390.515,395.009,702.501,904.584,577.872,1067.798,1100.776,1253.697,837.66,814.326,864.126,805.305,825.528,1286.623,939.352,972.21,1434.273,650.374,828.931,660.095
ILMN_21199,85.85,122.352,56.791,28.051,44.888,39.772,21.519,22.158,29.55,45.371,43.055,59.824,44.194,44.869,110.281,61.332,59.109,38.164,44.562,41.627
ILMN_2120,27.036,15.84,24.864,32.422,8.923,6.02,17.233,36.172,9.853,7.602,7.981,9.655,11.174,8.245,5.937,15.875,10.241,17.575,19.018,7.752
ILMN_21200,282.057,296,208.441,120.356,225.702,66.766,129.711,151.261,77.234,79.998,48.049,58.032,155.379,88.751,74.605,89.353,52.826,88.992,80.314,188.935
ILMN_21201,1728.924,1844.24,1464.345,1281.422,1222.843,1255.712,1193.786,1199.998,1313.931,1317.091,1091.673,1216.635,1196.913,1367.992,1934.96,1834.137,1462.902,1021.504,1147.019,1051.513
ILMN_21202,20.565,22.907,25.152,15.152,15.943,14.977,7.548,33.831,33.257,26.218,14.252,10.428,20.378,16.091,16.187,9.951,12.792,29.19,19.501,-1.373
ILMN_21203,67.465,76.537,60.898,27.428,71.644,84.269,54.725,80.338,78.249,85.133,98.643,88.089,76.768,100.246,70.422,83.772,24.564,101.983,87.792,99.269
ILMN_21204,423.852,515.763,343.356,661.257,631.448,1040.894,809.978,789.77,836.966,823.173,857.628,689.26,711.812,983.707,594.153,539.98,917.75,591.647,586.924,1103.267
ILMN_21205,298.467,310.938,224.391,308.744,200.728,333.043,332.602,267.953,148.678,206.59,272.059,238.336,276.327,176.911,289.188,271.768,240.582,328.431,281.442,360.296
ILMN_21206,82.714,91.093,263.33,164.054,168.03,24.296,101.073,111.177,26.201,19.286,29.233,54.389,69.667,25.789,35.835,43.299,8.87,28.987,44.886,98.1
ILMN_21207,70.151,70.691,88.958,101.419,110.025,80.374,117.2,134.506,151.602,148.363,176.094,128.576,138.336,125.793,109.486,148.042,85.687,216.655,278.874,171.137
ILMN_21209,507.776,489.671,293.13,74.991,461.922,202.063,292.956,311.743,229.665,265.208,188.144,469.537,289.448,468.578,382.081,420.604,389.437,240.676,326.368,420.338
ILMN_2121,15.047,3.426,8.007,2.122,23.908,37.985,27.234,9.294,26.502,20.099,28.958,17.723,15.275,40.84,15.769,19.315,25.011,12.755,8.479,21.844
ILMN_21210,17.488,19.345,23.14,39.229,32.354,41.565,29.789,30.918,43.796,18.879,17.326,30.236,24.511,33.951,40.353,21.718,52.268,27.643,29.24,35.985
ILMN_21211,292.398,270.405,188.987,251.008,233.613,228.421,227.75,234.29,253.601,198.817,223.31,212.647,256.807,216.466,274.355,324.653,199.543,235.866,338.865,239.597
ILMN_21212,646.427,644.575,1150.898,549.676,1608.679,917.001,678.687,637.476,861.993,853.97,956.009,851.527,664.379,839.288,669.347,644.223,1018.345,848.46,337.376,1751.208
ILMN_21213,56.722,71.732,80.291,72.741,98.198,71.461,67.819,84.63,107.561,62.714,90.618,129.343,104.524,101.674,101.532,98.593,120.252,30.28,66.863,85.385
ILMN_21217,333.784,284.496,93.746,628.279,122.331,91.575,138.683,168.218,51.155,49.758,160.539,97.798,178.847,29.92,107.424,115.546,28.202,45.811,161.325,86.62
ILMN_2122,139.795,160.27,79.638,35.658,42.489,53.383,45.613,44.18,52.123,55.372,49.716,152.898,62.682,109.989,218.153,188.214,107.138,74.293,50.46,41.394
ILMN_21220,112.889,125.065,84.842,129.52,99.534,114.522,130.906,154.03,158.941,145.643,151.051,101.494,143.109,137.741,123.124,151.558,129.155,206.3,166.278,133.286
ILMN_21222,11.573,5.414,13.958,52.452,17.35,9.565,19.138,35.443,12.752,13.435,14.05,9.561,10.086,26.941,12.436,5.846,14.935,20.961,14.637,1.421
ILMN_21225,2953.067,3070.15,2288.444,2026.662,1385.577,2374.198,2483.079,2534.413,2534.585,2551.625,1230.722,2112.125,2432.516,2410.777,3264.318,3464.41,3141.886,1799.704,1757.381,1148.488
ILMN_21228,908.896,840.981,1175.595,1185.704,901.886,727.189,826.861,777.326,775.558,772.459,956.486,1025.474,956.121,785.801,806.404,879.724,628.238,1054.387,1168.272,926.778
ILMN_21229,26.483,31.582,30.134,7.402,39.238,32.236,27.764,32.664,20.347,29.638,34.164,30.666,30.498,32.664,28.318,44.214,27.048,16.47,22.058,35.79
ILMN_2123,2807.085,2548.656,1939.176,2613.724,3673.021,2771.722,2222.888,2507.997,3466.582,3647.824,3339.112,2222.634,3029.357,2487.625,1711.43,1630.238,1990.899,2842.298,3425.706,2562.015
ILMN_21231,805.437,706.607,716.214,470.422,514.825,422.36,581.01,585.142,493.266,489.149,466.562,673.596,436.646,507.621,1029.905,1213.761,716.168,445.764,470.811,454.995
ILMN_21232,429.065,416.743,502.298,604.579,542.655,739.129,631.514,630.519,673.31,656.735,410.826,469.602,441.454,547.745,346.978,387.468,668.861,421.545,511.841,503.592
ILMN_21235,19.956,9.451,25.973,18.273,18.99,26.668,13.329,17.731,21.877,14.745,30.498,23.578,20.036,21.228,23.256,22.129,20.656,20.988,17.678,14.555
ILMN_21238,12.821,27.206,52.339,45.616,26.308,45.032,30.771,44.894,44.196,22.148,42.055,28.747,41.213,27.81,43.803,19.656,27.938,26.201,51.117,32.665
ILMN_21239,388.92,404.757,173.559,265.79,201.645,212.316,194.057,219.605,329.831,245.396,174.195,254.456,324.795,303.151,296.792,314.165,450.63,279.97,210.221,170.324
ILMN_2124,243.857,212.185,343.256,455.196,559.223,504.364,547.603,537.087,504.352,527.322,560.776,570.401,451.172,698.548,799.35,742.935,715.686,496.024,602.195,878.936
ILMN_21242,83.018,93.736,81.387,105.074,108.825,114.867,131.123,101.369,130.229,124.582,91.232,121.183,98.048,137.409,83.241,81.406,80.249,137.132,125.649,148.16
ILMN_21244,14.935,7.259,-0.534,25.822,2.849,15.043,3.33,15.321,13.817,13.873,14.324,9.176,12.647,19.112,12.952,22.749,18.435,15.417,16.232,14.429
ILMN_21245,499.576,537.425,271.003,643.583,367.303,433.388,633.189,684.002,524.589,546.98,529.088,518.333,472.624,413.56,448.196,562.192,487.995,719.238,609.106,414.608
ILMN_21246,40.617,20.534,33.478,31.132,38.046,26.663,29.92,5.796,27.595,24.601,46.033,13.708,31.196,21.738,12.584,19.555,37.723,27.562,24.274,32.465
ILMN_21247,799.384,873.747,520.448,564.069,582.212,740.895,616.907,615.451,723.454,723.826,592.757,637.941,754.268,647.609,731.667,768.211,755.281,621.959,538.282,562.29
ILMN_21249,22.285,20.002,21.813,32.182,40.76,21.689,22.198,13.908,15.98,30.233,24.319,10.489,22.021,14.269,20.159,36.151,20.738,19.528,17.863,3.617
ILMN_21250,111.718,100.586,106.533,126.8,147.04,163.246,182.173,136.767,177.747,212.539,150.306,131.119,257.539,151.233,150.288,143.069,212.678,145.271,126.728,199.728
